anoPca,dataAtualizacao,dataPublicacaoPncp,cnpj,quantidade,valorTotal,razaoSocial,poder,esfera,ano
2024,2024-02-02T15:55:57,2024-02-02T15:55:51,54010863000179,346,23228874.01,DEPARTAMENTO DE AGUA E ESGOTO DE SANTA BARBARA D OESTE,E,M,2024
2024,2024-12-31T19:52:09,2024-12-31T19:52:06,54683818000185,2,46000.0,CAMARA MUNICIPAL DE VARGEM GRANDE DO SUL,L,M,2024
2024,2024-07-23T15:49:39,2024-05-10T16:36:05,56319882000107,3,1107542.52,CONSELHO REGIONAL DE FONOAUDIOLOGIA 2 REGIAO,E,F,2024
2024,2024-01-19T12:00:33,2024-01-19T12:00:33,56825110000147,3,8949310.08,FUNDACAO PARA A CONSERVACAO E A PRODUCAO FLORESTAL DO ESTADO DE SAO PAULO,E,E,2024
2024,2024-12-04T16:55:44,2024-01-03T16:35:26,56985690000130,37,393000.0,CAMARA MUNICIPAL DE TAMBAU,L,M,2024
2024,2024-04-17T15:02:46,2024-04-17T14:59:19,57602096000185,142,90274796.904,INSTITUTO DE PREVIDENCIA DE SANTO ANDRE,E,M,2024
2024,2024-06-24T13:36:26,2024-04-24T16:41:37,59575555000104,10,660287.3801,CONSELHO REGIONAL DE TECNICOS EM RADIOLOGIA 5 REGIAO,E,F,2024
2024,2023-11-24T14:37:37,2023-11-24T14:34:27,60123049000163,47,11354728.2,MUNICIPIO DE TAQUARIVAI,N,M,2024
2024,2024-12-06T08:57:09,2024-09-09T11:47:04,60123353000100,256,277335.34,BARAO DE ANTONINA CAMARA MUNICIPAL,L,M,2024
2024,2024-12-27T17:26:37,2023-05-29T17:16:30,60453032000174,1009,167210459.2217,UNIVERSIDADE FEDERAL DE SAO PAULO,E,F,2024
2024,2024-01-18T15:42:43,2024-01-18T15:42:43,63084735000160,24,471636.96,BOQUIRA CAMARA MUNICIPAL,L,M,2024
2024,2024-10-11T15:01:10,2024-01-29T14:26:48,62428073000136,77,4020337.26,"FUNDACAO JORGE DUPRAT FIGUEIREDO, DE SEGURANCA E MEDICINA DO TRABALHO",E,F,2024
2024,2023-06-06T14:57:44,2023-06-06T14:57:44,62472782000119,83,16052357.0,CAMARA MUNICIPAL DE LIMEIRA,L,M,2024
2024,2024-05-23T15:35:28,2023-10-09T10:02:15,63367007000166,32,852800.0,MUNICIPIO DE MULUNGU - CAMARA MUNICIPAL,L,M,2024
2024,2024-05-23T16:15:51,2023-12-31T07:23:54,63367528000113,36,950400.0,MUNICIPIO DE PACOTI - CAMARA MUNICIPAL,L,M,2024
2024,2024-12-26T08:23:13,2024-12-26T08:23:13,63367544000106,1,19726.68,MUNICIPIO DE ACARAPE - CAMARA MUNICIPAL,L,M,2024
2024,2024-05-23T10:04:35,2024-03-11T15:40:07,63386916000141,46,1715600.0,MUNICIPIO DE JAGUARETAMA - CAMARA MUNICIPAL,L,M,2024
2024,2024-05-17T11:55:53,2024-05-17T11:55:53,63609994000168,171,0.0,CAMARA MUNICIPAL DE PRESIDENTE MEDICI,L,M,2024
2024,2024-10-22T12:57:35,2024-10-22T12:57:10,63656292000135,1579,85469115.37,POLICIA MILITAR DO ESTADO DO AMAZONAS,E,E,2024
2024,2024-12-05T16:53:46,2024-12-05T16:52:47,63678320000115,3284,347427878.26,FUNDACAO HOSPITALAR DE HEMATOLOGIA E HEMOTERAPIA DO AMAZONAS,E,E,2024
2024,2024-05-29T09:18:32,2024-05-29T09:18:32,63761993000134,1000,18666532.9666,MUNICIPIO DE SERINGUEIRAS,N,M,2024
2024,2024-06-07T12:31:32,2024-06-07T12:31:29,63762074000185,1665,17160599.7059,MUNICIPIO DE MINISTRO ANDREAZZA,N,M,2024
2024,2024-06-04T13:08:49,2024-06-04T13:08:49,63789978000102,57,121526.83,CAMARA MUNICIPAL DE CASTANHEIRAS,L,M,2024
2024,2023-12-28T16:55:32,2023-12-28T16:55:32,64480643000162,10,3076812.65,CAMARA MUNICIPAL DE PASSOS,L,M,2024
2024,2024-06-27T14:35:21,2024-06-27T14:35:21,64924798000140,87,199862.69,CAMARA MUNICIPAL DE VEREADORES DE MIGUELOPOLIS,L,M,2024
2024,2024-03-13T08:47:31,2024-03-13T08:47:31,65711129000153,92,347775.56,INSTITUTO MUNICIPAL DE PREVIDENCIA SOCIAL,E,M,2024
2024,2025-03-27T08:33:56,2025-03-27T08:33:39,65712077000130,2450,8150314.05,MUNICIPIO DE PONTALINDA,N,M,2024
2024,2024-06-13T08:25:23,2024-06-13T08:25:09,67662452000100,2799,53556984.98,MUNICIPIO DE ROSANA,N,M,2024
2024,2024-04-29T11:38:39,2024-04-29T11:38:39,67662726000160,115,3503026.41,CAMARA MUNICIPAL DE PRESIDENTE PRUDENTE,L,M,2024
2024,2024-04-04T13:47:48,2024-04-04T13:47:48,68004118000121,8,7345900.0,SEPREV - SERVICO DE PREVIDENCIA E ASSISTENCIA A SAUDE DOS SERVIDORES MUNICIPAIS DE INDAIATUBA,E,M,2024
2024,2024-08-29T11:55:38,2024-08-29T11:55:38,69727899000145,471,2293913.42,MUNICIPIO DE TABULEIRO DO NORTE - CAMARA MUNICIPAL,L,M,2024
2024,2024-07-01T12:47:54,2024-07-01T12:47:54,69977817000110,1,54600.0,CORPO DE BOMBEIROS MILITAR DE ALAGOAS,E,E,2024
2024,2024-04-11T16:00:07,2024-04-11T16:00:07,71555205000181,369,4141114.55,CAMARA MUNICIPAL DA ESTANCIA BALNEARIA DE PERUIBE,L,M,2024
2024,2024-05-14T11:27:49,2024-05-14T11:27:49,71565568000106,54,173458.61,RIBEIRAO GRANDE CAMARA MUNICIPAL,L,M,2024
2024,2024-08-13T15:05:51,2024-07-01T15:26:51,71584833000195,2,1797.0,PROCURADORIA GERAL DO ESTADO,E,E,2024
2024,2024-06-27T13:28:21,2024-06-27T13:24:17,72836588000129,7467,125687505.1644,MUNICIPIO DE VALPARAISO,N,M,2024
2024,2024-11-22T11:13:00,2024-01-03T11:08:51,73757494000127,41,1756610.49,CONSELHO REGIONAL DE MEDICINA DO ESTADO DE SERGIPE,E,F,2024
2024,2025-03-06T13:59:31,2024-01-31T10:38:21,75078816000137,94,6943852.95,CONSELHO REGIONAL DE ENFERMAGEM DO PARANA,E,F,2024
2024,2024-07-22T12:21:31,2023-05-20T05:22:38,75308106000156,36,3462500.0,CONSELHO REGIONAL DE ENFERMAGEM DE SC,E,F,2024
2024,2024-01-12T08:44:08,2024-01-12T08:43:04,75381178000129,106,24067457.81,MUNICIPIO DE SAO TOME,N,M,2024
2024,2024-09-04T15:02:41,2024-09-04T15:02:39,75476556000158,3,30533.0,MUNICIPIO DE PARAISO DO NORTE,N,M,2024
2024,2024-04-12T11:33:29,2024-04-12T11:33:29,75741330000137,135,108799131.84,MUNICIPIO DE IVAIPORA,N,M,2024
2024,2024-07-12T15:20:28,2023-12-28T11:41:33,75788349000139,189,50102430.94,MUNICIPIO DE JAPURA,N,M,2024
2024,2024-11-21T15:03:50,2024-06-25T09:07:46,75845511000103,74,17958196.83,MUNICIPIO DE LUPIONOPOLIS,N,M,2024
2024,2024-09-20T11:21:57,2024-02-06T13:32:01,76002666000140,647,101550822.3,MUNICIPIO DE PIEN,N,M,2024
2024,2024-05-14T10:17:20,2024-05-14T09:49:08,76105519000104,4671,75769334.7516,MUNICIPIO DE CONTENDA,N,M,2024
2024,2024-01-24T10:20:11,2024-01-24T10:20:09,76105535000199,2,41090.0,MUNICIPIO DE ARAUCARIA,N,M,2024
2024,2024-06-14T15:35:13,2024-06-12T16:11:35,76105576000185,5804,587448534.2958,MUNICIPIO DE RIO BRANCO DO SUL,N,M,2024
2024,2024-06-24T11:24:53,2024-06-24T11:24:53,76105584000121,221,107427923.5,MUNICIPIO DE TIJUCAS DO SUL,N,M,2024
2024,2024-12-20T09:51:20,2024-01-16T10:13:23,76105675000167,7616,397434824.523,MUNICIPIO DE PIRAQUARA,N,M,2024
2024,2025-01-20T09:22:43,2024-04-26T14:44:40,76161181000108,515,64442618.5435,MUNICIPIO DE PALMAS,N,M,2024
2024,2023-12-21T15:23:19,2023-12-21T15:21:35,76170240000104,9851,230119875.726,MUNICIPIO DE TELEMACO BORBA,N,M,2024
2024,2025-03-10T11:15:11,2024-04-16T14:11:53,76279975000162,142,22362729.7,MUNICIPIO DE UNIFLOR,N,M,2024
2024,2023-11-08T12:44:16,2023-05-20T05:09:53,76471358000164,120,3608603.85,CONSELHO REGIONAL DE QUIMICA DA 9A REGIAO,E,F,2024
2024,2024-03-13T15:44:47,2023-11-28T09:55:36,76878669000142,163,21774025.0,SERVICO AUTONOMO DE AGUA E ESGOTO,E,M,2024
2024,2024-06-17T17:54:55,2024-06-16T13:19:59,76910900000138,1004,17895110.53,MUNICIPIO DE JAGUARIAIVA,N,M,2024
2024,2024-10-23T17:16:59,2024-09-05T10:51:31,77774495000130,270,2648853.42,GUARAPUAVA CAMARA DE VEREADORES,L,M,2024
2024,2024-12-04T16:26:38,2024-04-08T14:35:30,77774685000158,71,4187172.49,CAMARA MUNICIPAL DE CASTRO,L,M,2024
2024,2023-11-22T14:45:12,2023-11-22T14:45:12,77780252000105,60,297395.56,PALMEIRA CAMARA DE VEREADORES,L,M,2024
2024,2023-12-29T15:55:42,2023-12-29T15:55:42,78074804000122,107,1067717.0217,MARINGA PREVIDENCIA - PREVIDENCIA DOS SERVIDORES PUBLICOS MUNICIPAIS DE MARINGA,E,M,2024
2024,2023-10-25T13:50:14,2023-10-24T16:31:56,78134012000104,214,10323717.02,ARAUCARIA CAMARA MUNICIPAL,L,M,2024
2024,2024-07-19T14:54:04,2024-07-18T16:19:10,79093241000182,36,2342206.828,CAMARA MUNICIPAL DE COLOMBO,L,M,2024
2024,2024-09-26T08:15:12,2024-09-20T15:36:58,79869772000114,199,3954917.55,CAMARA MUNICIPAL DE CAMPO MOURAO,L,M,2024
2024,2024-01-18T10:22:44,2024-01-18T10:22:44,80887805000138,24,214000.0,JAPURA CAMARA MUNICIPAL,L,M,2024
2024,2024-04-03T09:14:00,2024-03-22T10:57:02,80909658000150,39,1901451.27,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,E,M,2024
2024,2024-04-12T14:33:48,2023-12-11T08:29:24,80912009000108,131,5341365.41,MUNICIPIO DE PARAISO,N,M,2024
2024,2023-12-08T15:15:05,2023-12-08T15:10:56,83027045000187,16,2894974.0,MUNICIPIO DE GUARUJA DO SUL,N,M,2024
2024,2023-11-22T16:17:25,2023-11-21T16:55:32,83102228000110,11,38313130.0,MUNICIPIO DE ARAQUARI,N,M,2024
2024,2025-01-17T17:55:21,2025-01-17T17:54:59,83102277000152,3235,474675874.18,MUNICIPIO DE ITAJAI,N,M,2024
2024,2023-12-28T10:24:58,2023-12-14T12:38:30,83102319000155,1371,23142450.56,MUNICIPIO DE LUIZ ALVES,N,M,2024
2024,2024-12-19T14:21:54,2023-12-14T10:21:33,83102483000162,4852,83948866.7946,MUNICIPIO DE MASSARANDUBA,N,M,2024
2024,2023-11-10T09:34:33,2023-11-10T08:06:40,83497560000120,23,194942.7,INDAIAL CAMARA DE VEREADORES,L,M,2024
2024,2024-08-21T19:42:03,2024-06-17T15:20:39,83708248000139,121,6848262.612,CAMARA MUNICIPAL DE SAO JOSE,L,M,2024
2024,2024-12-30T09:12:11,2023-07-04T20:21:58,83899526000182,2575,19438056505.7339,UNIVERSIDADE FEDERAL DE SANTA CATARINA,E,F,2024
2024,2024-11-04T14:36:18,2024-10-30T16:39:47,84646397000183,2,100000.0,CONSELHO REGIONAL DOS REPRESENTANTES COMERCIAIS NO ESTADO DE RONDONIA,E,F,2024
2024,2024-12-04T10:17:47,2024-12-04T10:17:47,84664796000177,409,3459582.75,FUNDACAO TELEVISAO E RADIO CULTURA DO AMAZONAS,E,E,2024
2024,2025-07-01T09:32:42,2025-07-01T09:32:42,84722917000190,37,17682568.91,MUNICIPIO DE VALE DO ANARI,N,M,2024
2024,2023-11-01T13:28:39,2023-11-01T13:28:39,86905239000126,47,3224259.17,CAMARA MUNICIPAL DE SANTO ANTONIO DO DESCOBERTO,L,M,2024
2024,2023-12-04T15:39:28,2023-12-04T15:39:28,87297982000103,449,258779292.622,MUNICIPIO DE LAJEADO,N,M,2024
2024,2024-02-02T17:02:53,2024-02-02T17:02:53,87334918000155,235,210274880.94,MUNICIPIO DE VENANCIO AIRES,N,M,2024
2024,2024-08-08T09:51:26,2024-01-22T11:12:06,87613022000105,5825,10981775739.7948,MUNICIPIO DE SAO LUIZ GONZAGA,N,M,2024
2024,2024-06-24T11:08:19,2023-12-31T14:36:41,87613048000153,3980,112992590.6104,MUNICIPIO DE GIRUA,N,M,2024
2024,2024-04-29T10:54:26,2024-02-08T07:49:50,87613071000148,5662,253506737.2272,MUNICIPIO DE SANTO ANGELO,N,M,2024
2024,2024-03-18T15:09:32,2023-12-30T22:33:58,87613659000100,2791,20796775.93,MUNICIPIO DE PORTO LUCENA,N,M,2024
2024,2024-07-23T14:23:19,2024-07-11T11:01:02,87620415000146,9,23625.35,CENTRO DE ASSISTENCIA E PRESTACAO A SAUDE DOS SERVIDORES MUNICIPAIS - CAPSEM,E,M,2024
2024,2025-01-02T09:05:10,2024-12-30T11:50:20,87738530000110,74,50152540.7,MUNICIPIO DE SOLEDADE,N,M,2024
2024,2024-05-02T15:53:12,2023-10-20T20:31:18,87934675000196,448,7913023.8082,ESTADO DO RIO GRANDE DO SUL,N,E,2024
2024,2024-12-19T15:20:51,2024-12-19T14:52:04,88000906000157,662,53899021.87,MUNICIPIO DE ALVORADA,N,M,2024
2024,2024-07-24T11:34:25,2023-12-28T12:37:18,88120662000146,371,36845174.0,MUNICIPIO DE ITAQUI,N,M,2024
2024,2024-01-17T12:48:24,2024-01-17T12:48:20,88379763000136,4,45580.0,MUNICIPIO DE IGREJINHA,N,M,2024
2024,2024-01-23T16:28:53,2023-12-28T07:31:03,88702089000189,90,105218385.23,MUNICIPIO DE PANAMBI,N,M,2024
2024,2024-12-12T10:53:43,2024-05-14T13:07:12,89834410000141,150,637352.75,SANTO ANTONIO DA PATRULHA CAMARA DE VEREADORES,L,M,2024
2024,2024-12-31T08:45:28,2024-01-02T15:40:42,89971758000180,5325,35437616.8235,MUNICIPIO DE SAO MIGUEL DAS MISSOES,N,M,2024
2024,2023-12-28T12:40:24,2023-12-28T12:40:24,89985378000103,38,447500.0,FUNDACAO VENANCIO RAMOS DA SILVA,E,M,2024
2024,2024-03-20T15:29:46,2024-03-20T15:29:46,90256652000184,5,63431827.64,MUNICIPIO DE IMBE,N,M,2024
2024,2024-01-03T09:05:14,2024-01-03T09:05:14,90776279000192,60,2520000.0,CAMARA DE VEREADORES DE ITAQUI,L,M,2024
2024,2024-09-16T10:59:38,2024-09-16T10:59:38,90896275000148,218,1412026.89,FUNDACAO MUNICIPAL DE ARTES DE MONTENEGRO,E,M,2024
2024,2024-09-09T14:50:02,2024-09-09T14:50:02,91338558000137,111,28545281.87,MUNICIPIO DE GLORINHA,N,M,2024
2024,2024-04-22T08:54:52,2024-01-03T10:25:28,92411115000197,98,10340000.0,MUNICIPIO DE DOIS IRMAOS DAS MISSOES,N,M,2024
2024,2024-08-23T16:54:26,2023-12-26T18:52:41,92465210000173,3643,25799442.723,MUNICIPIO DE DOUTOR MAURICIO CARDOSO,N,M,2024
2024,2024-03-02T11:18:25,2024-03-02T11:07:40,92465228000175,3939,134803612.02,MUNICIPIO DE ALEGRIA,N,M,2024
2024,2024-09-26T17:01:26,2023-05-19T21:09:36,92967595000177,87,32523372.04,FUNDACAO UNIVERSIDADE FEDERAL DE CIENCIAS DA SAUDE DE PORTO ALEGRE,E,F,2024
2024,2024-01-17T15:28:50,2024-01-17T15:28:50,94068418000184,152,19644125.3,MUNICIPIO DE MARIANA PIMENTEL,N,M,2024
2024,2024-03-22T11:41:03,2024-01-10T15:08:39,94444247000140,1284,7178517.23,MUNICIPIO DE SAO JOAO DO POLESINE,N,M,2024
2024,2023-11-03T19:48:10,2023-09-05T09:01:45,94877586000110,1322,165297194.54,UNIVERSIDADE FEDERAL DO RIO GRANDE - FURG,E,F,2024
2024,2024-06-19T11:48:28,2024-06-19T11:48:28,95422986000102,98,198930457.21,MUNICIPIO DE FAZENDA RIO GRANDE,N,M,2024
2024,2024-08-14T14:43:41,2023-12-12T14:39:18,95423000000100,15266,650774033.19,MUNICIPIO DE PINHAIS,N,M,2024
2024,2024-12-09T09:25:18,2023-07-12T10:48:58,95591764000105,1233,235939021.21,UNIVERSIDADE FEDERAL DE SANTA MARIA,E,F,2024
2024,2024-12-17T09:29:42,2024-10-07T17:43:51,95725057000164,5146,127535556.558,MUNICIPIO DE ITAIPULANDIA,N,M,2024
2024,2024-03-13T10:53:10,2024-03-13T10:53:10,97229181000164,1,72000.0,MUNICIPIO DE SAO SEPE,N,M,2024
2024,2024-04-11T14:41:49,2024-04-11T14:41:46,97761407000173,537,61580103.21,MUNICIPIO DE TAQUARA,N,M,2024
2024,2024-12-20T15:10:14,2024-12-20T15:09:09,98671597000109,6644,84735873.4,MUNICIPIO DE VERANOPOLIS,N,M,2024
2024,2024-05-23T15:39:33,2023-10-31T09:11:16,12359527000196,33,1295766.4,MUNICIPIO DE GUAIUBA - CAMARA MUNICIPAL,L,M,2024
2024,2024-10-23T11:56:43,2024-06-06T09:55:16,12359535000132,337,62019153.96,MUNICIPIO DE GUAIUBA,N,M,2024
2024,2024-11-07T13:34:30,2023-09-14T11:35:54,12397930000100,40,14882482.97,UNIVERSIDADE DA INTEGRACAO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA,E,F,2024
2024,2024-05-23T15:42:15,2023-10-12T09:30:52,12459624000150,46,1127000.0,MUNICIPIO DE OCARA - CAMARA MUNICIPAL,L,M,2024
2024,2024-09-05T15:21:13,2024-01-29T17:13:02,12526216000174,27,801111.0,MUNICIPIO DE MATINHA - CAMARA MUNICIPAL,L,M,2024
2024,2025-02-22T09:29:30,2025-02-22T09:29:30,12671814000137,54,89485582.09,UNIVERSIDADE ESTADUAL DA PARAIBA,E,E,2024
2024,2024-05-28T09:04:05,2024-05-28T09:03:53,12724464000120,7,334656.64,MUNICIPIO DE CAJAZEIRAS IPAM INST DE PREVIDENCIA E ASSISTENCIA SOCIAL MUNICIPAL,E,M,2024
2024,2024-05-29T13:03:28,2024-05-29T12:57:31,12850235000151,58,5942576.0,CONSORCIO PUBLICO DE SAUDE DA MICRORREGIAO DE CASCAVEL - CPSMCAS,E,N,2024
2024,2024-09-03T12:23:31,2024-08-28T13:07:26,13097068000182,104,34388454.33,MUNICIPIO DE BOQUIM,N,M,2024
2024,2024-05-23T10:40:32,2024-01-29T12:33:41,12955989000176,57,2761597.66,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,E,M,2024
2024,2025-04-09T14:30:07,2025-04-09T14:30:03,12987708000167,1134,12607211.87,CONSORCIO PUBLICO DE SAUDE DA MICRORREGIAO DE BREJO SANTO - CPSMBS,E,N,2024
2024,2024-12-27T13:54:18,2023-05-19T21:22:37,13031547000104,2550,661298523.5482,FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE,E,F,2024
2024,2024-08-13T10:26:14,2024-03-30T09:59:41,13044206000165,1993,11505921.97,CONSORCIO PUBLICO DE SAUDE DA MICRORREGIAO DE ICO - CPSMIC,E,N,2024
2024,2024-08-12T18:23:13,2024-02-21T14:47:14,13075981000188,32,403590.09,CONSELHO REGIONAL DE FARMACIA,E,F,2024
2024,2024-12-26T13:59:08,2024-04-05T15:38:56,13098181000182,2247,70622077.8126,MUNICIPIO DE ITABAIANINHA,N,M,2024
2024,2024-12-02T13:02:28,2024-12-02T13:02:20,13098942000104,815,10359502.8254,MUNICIPIO DE SANTA LUZIA DO ITANHY,N,M,2024
2024,2024-11-21T18:11:06,2024-07-11T15:27:00,13117320000178,855,453093504.8943,MUNICIPIO DE PROPRIA,N,M,2024
2024,2024-07-10T08:55:17,2023-09-01T12:48:59,13128780000282,50,1354319.7,MUNICIPIO DE ARACAJU,E,M,2024
2024,2023-09-01T18:06:12,2023-09-01T18:06:12,13128780003389,802,258452037.2,MUNICIPIO DE ARACAJU,E,M,2024
2024,2023-09-01T18:05:26,2023-09-01T18:05:26,13128780003974,309,24933826.41,MUNICIPIO DE ARACAJU,E,M,2024
2024,2024-06-12T11:16:26,2023-09-01T10:12:56,13128780004350,144,23021220.23,MUNICIPIO DE ARACAJU,E,M,2024
2024,2023-09-01T12:49:54,2023-09-01T12:49:54,13128780004431,172,81193861.58,MUNICIPIO DE ARACAJU,E,M,2024
2024,2023-12-22T11:55:51,2023-09-01T18:06:42,13128780004512,846,5387667.09,MUNICIPIO DE ARACAJU,E,M,2024
2024,2023-09-01T10:11:24,2023-09-01T10:11:24,13128780004601,216,2395832.94,MUNICIPIO DE ARACAJU,E,M,2024
2024,2023-12-22T11:49:02,2023-09-01T12:08:06,13128780004784,97,988654.2,MUNICIPIO DE ARACAJU,E,M,2024
2024,2023-09-01T18:04:58,2023-09-01T18:04:58,13128780009581,298,5052719.6,MUNICIPIO DE ARACAJU,E,M,2024
2024,2024-07-01T09:18:33,2023-09-01T10:12:00,13128780009662,181,5100000.0,MUNICIPIO DE ARACAJU,E,M,2024
2024,2023-09-01T18:05:48,2023-09-01T18:05:48,13128780009824,538,2497007.81,MUNICIPIO DE ARACAJU,E,M,2024
2024,2024-01-10T12:35:46,2023-09-01T10:13:54,13128780009905,78,3019985.06,MUNICIPIO DE ARACAJU,E,M,2024
2024,2024-06-20T16:59:45,2023-09-01T12:50:08,13128780010083,55,373727056.78,MUNICIPIO DE ARACAJU,E,M,2024
2024,2024-12-05T12:54:12,2023-08-11T12:32:47,13128798000101,4296,373826389.085,ESTADO DE SERGIPE,N,E,2024
2024,2024-12-13T09:07:00,2024-05-03T14:38:14,13128855000144,527,346836137.23,MUNICIPIO DE SAO CRISTOVAO,N,M,2024
2024,2024-10-15T14:03:55,2024-10-15T14:03:55,13179412000182,98,7861086.0,CONSORCIO PUBLICO DE SAUDE DA MICRORREGIAO DE CANINDE,E,N,2024
2024,2024-02-23T09:13:54,2024-02-23T09:13:54,13251038000189,13,1001467.0,MATA DE SAO JOAO CAMARA DE VEREADORES,L,M,2024
2024,2023-09-01T12:48:03,2023-09-01T12:48:03,13366927000191,327,27024531.52,SUPERINTENDENCIA MUNICIPAL DE TRANPORTES E TRANSITO,E,M,2024
2024,2024-12-16T10:23:10,2024-12-16T10:23:10,13427383000120,61,6705224.36,CONSORCIO PUBLICO DE SAUDE DA MICRORREGIAO DE CRATEUS - CPSMCR,E,N,2024
2024,2024-12-16T13:00:31,2024-06-18T09:26:39,13664245000165,136,2088945.19,FUNDACAO DE AMPARO A PESQUISA DO ESTADO DO TOCANTINS,E,E,2024
2024,2023-12-30T17:13:09,2023-12-30T17:13:09,13716450000127,198,1424050.0,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CATARINA,E,M,2024
2024,2024-11-27T14:09:35,2024-03-12T12:14:45,13743281000114,920,40959026.18,MUNICIPIO DE SALINAS DA MARGARIDA,N,M,2024
2024,2024-12-02T14:51:28,2024-05-07T16:14:22,13827019000158,672,15146280.46,MUNICIPIO DE DOM MACEDO COSTA,N,M,2024
2024,2024-05-23T15:55:37,2024-04-02T09:10:23,13848618000158,114,9716769.63,FUNDO MUNICIPAL DE SAUDE DE PIQUET CARNEIRO,E,M,2024
2024,2024-05-02T14:14:35,2023-09-16T11:43:27,13937032000160,425,785488534.2,ESTADO DA BAHIA,N,E,2024
2024,2024-12-11T10:16:57,2024-04-09T16:34:30,14126956000149,818,14155744.7,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,E,M,2024
2024,2024-05-23T15:54:09,2024-04-02T09:10:07,14145364000174,75,1847986.38,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE PIQUET CARNEIRO,E,M,2024
2024,2024-08-01T16:19:50,2023-12-26T13:11:22,14147490000168,168,176034344.5701,MUNICIPIO DE ITABUNA,N,M,2024
2024,2024-05-24T10:46:17,2024-03-07T14:05:00,14263261000109,27,4832514.51,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - LIMOEIRO DO NORTE,E,M,2024
2024,2024-05-23T10:30:54,2024-02-15T19:20:18,14534417000149,56,1416949.6,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,E,M,2024
2024,2025-02-04T15:08:42,2024-04-10T17:27:42,14657813000163,1111,3645829.86,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,E,M,2024
2024,2024-05-23T10:53:06,2024-04-01T17:18:18,14770443000176,59,1084500.0,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,E,M,2024
2024,2023-12-29T10:39:34,2023-12-29T10:39:34,14785551000112,30,1295801.92,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE SAO JOSE DO SERIDO,E,M,2024
2024,2024-05-23T14:47:36,2024-01-11T17:29:28,14786310000198,54,1652000.0,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL- FMAS,E,M,2024
2024,2024-06-26T15:25:20,2024-06-26T15:25:20,14810317000106,32,9707190.91,CONSORCIO INTERMUNICIPAL DE SAUDE PARANA CENTRO,E,N,2024
2024,2023-12-27T10:25:36,2023-12-27T10:25:15,14829126000188,6,566250.0,CAU/RN-CONSELHO DE ARQUITETURA E URBANISMO DO RIO GRANDE DO NORTE,E,F,2024
2024,2024-05-23T15:17:59,2024-02-25T14:13:36,14873172000184,32,384200.0,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,E,M,2024
2024,2024-11-25T10:52:26,2024-11-25T10:52:26,14877478000109,487,2611824.15,FUNDO ESPECIAL DA PROCURADORIA GERAL DO ESTADO DO AMAZONAS - FUNDPGE,E,E,2024
2024,2024-10-09T10:23:16,2023-11-14T21:17:01,14896563000114,59,551536.985,CONSELHO DE ARQUITETURA E URBANISMO DE GOIAS,E,F,2024
2024,2023-12-22T12:01:15,2023-12-22T12:00:56,14918711000154,28,362287.2134,CONSELHO DE ARQUITETURA E URBANISMO DA PARAIBA - CAU/PB,E,F,2024
2024,2024-05-15T13:30:08,2024-05-15T13:13:18,14921282000174,64,7559799.5,CONSELHO REGIONAL DE CORRETORES DE IMOVEIS 19 REGIAO,E,F,2024
2024,2024-12-20T14:48:17,2024-01-24T14:42:02,14981648000109,95,68357850.2895,CONSELHO DE ARQUITETURA E URBANISMO DO DISTRITO FEDERAL,E,F,2024
2024,2024-04-11T17:45:08,2024-01-18T23:59:29,15008662000185,25,568399.1208,CONSELHO DE ARQUITETURA E URBANISMO DE RONDONIA - CAU/RO,E,F,2024
2024,2024-10-10T09:12:11,2024-10-10T08:55:46,15023971000124,7251,106116460.7993,MUNICIPIO DE PARANATINGA,N,M,2024
2024,2024-10-23T10:51:03,2023-11-13T18:28:26,15131560000152,23,11876457.64,CONSELHO DE ARQUITETURA E URBANISMO DE SAO PAULO (CAU-SP),E,F,2024
2024,2024-04-23T10:33:22,2024-04-23T10:33:22,15148889000126,1,22500.0,CONSELHO DE ARQUITETURA E URBANISMO DE ALAGOAS - CAU/AL,E,F,2024
2024,2024-10-23T09:45:45,2023-12-30T16:06:45,15158665000103,47,2593622.9,CONSELHO DE ARQUITETURA E URBANISMO DA BAHIA - CAU - BA,E,F,2024
2024,2024-10-23T15:44:46,2024-10-23T15:44:46,15169975000115,814,23053325.45,SECRETARIA DE ESTADO DA MULHER DO DISTRITO FEDERAL,E,D,2024
2024,2023-11-27T09:28:21,2023-05-19T20:17:27,15180714000104,825,511640112.745,UNIVERSIDADE FEDERAL DA BAHIA,E,F,2024
